Address,Aggregate_rating,Average_Cost_for_two,City,Country_Code,Cuisines,Currency,Has_Online_delivery,Has_Table_booking,Is_delivering_now,Latitude,Locality,Locality_Verbose,Longitude,Price_range,Rating_color,Rating_text,Restaurant_ID,Restaurant_Name,Votes,_id
"Near Hero Show Room, Main Road, Sector 62, Noida",0,200,Noida,1,North Indian,Indian Rupees(Rs.),No,No,No,28.6220057,Sector 62,"Sector 62, Noida",77.3550388,1,White,Not rated,18424206,Shiva Shudh Shakahari Bhojnalaya,0,6120e397a4acd2e7285969bf
"A-60, Near Doctor's Market, Vasundhara Enclave, New Delhi",0,150,New Delhi,1,"Mithai, Street Food",Indian Rupees(Rs.),No,No,No,0,Vasundhara Enclave,"Vasundhara Enclave, New Delhi",0,1,White,Not rated,18424207,Aggarwal Sweet & Bakers,0,6120e397a4acd2e7285969c0
"A-440, New Ashok Nagar, Vasundhara Enclave, New Delhi",0,150,New Delhi,1,"Biryani, North Indian",Indian Rupees(Rs.),No,No,No,28.58980772,Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.30837971,1,White,Not rated,18424208,Riyaz Biryani Corner,0,6120e397a4acd2e7285969c1
"Ground Floor, The India Mall, Community Center, New Friends Colony, New Delhi",0,250,New Delhi,1,Fast Food,Indian Rupees(Rs.),No,No,No,28.5616595,"The India Mall, New Friends Colony","The India Mall, New Friends Colony, New Delhi",77.2690978,1,White,Not rated,18424209,Stuffed Kathi Roll,1,6120e397a4acd2e7285969c2
"DLF Phase 1, Gurgaon",3.1,600,Gurgaon,1,"Continental, Fast Food",Indian Rupees(Rs.),Yes,No,No,28.477689,DLF Phase 1,"DLF Phase 1, Gurgaon",77.074163,2,Orange,Average,18424575,Weird Time Food,7,6120e397a4acd2e7285969c3
"Near Green Boulvard Building, Sector 62, Noida",0,250,Noida,1,Chinese,Indian Rupees(Rs.),No,No,No,28.6238525,Sector 62,"Sector 62, Noida",77.368349,1,White,Not rated,18424577,Chinese Fast Food Corner,0,6120e397a4acd2e7285969c4
"Shop 1, 40A/1, Ashok Nagar, Near, Subhash Nagar, New Delhi",3.3,200,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.6359711,Subhash Nagar,"Subhash Nagar, New Delhi",77.0998378,1,Orange,Average,18424579,Lababdar Rasoi,16,6120e397a4acd2e7285969c5
"Ganga Shopping Complex, Sector 29, Noida",0,600,Noida,1,"Chinese, Thai, Fast Food",Indian Rupees(Rs.),Yes,No,No,28.5683367,"Ganga Shopping Complex, Sector 29","Ganga Shopping Complex, Sector 29, Noida",77.3356291,2,White,Not rated,18424581,The Feast Box,3,6120e397a4acd2e7285969c6
"G-23, Vardhman Sunrise Plaza, Vasundhara Enclave, New Delhi",0,150,New Delhi,1,Raw Meats,Indian Rupees(Rs.),No,No,No,28.60012224,Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.32050229,1,White,Not rated,18424582,Meatwale.com,0,6120e397a4acd2e7285969c7
"Shop 4, DDA Market, Near Maharaja Agrasen College, Vasundhara Enclave, New Delhi",0,200,New Delhi,1,South Indian,Indian Rupees(Rs.),No,No,No,28.6014833,Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.3224363,1,White,Not rated,18424584,South Street Cafe,2,6120e397a4acd2e7285969c8
"N 97, Behind Fortis Hospital, Sector 62, Noida",0,200,Noida,1,North Indian,Indian Rupees(Rs.),No,No,No,28.6188035,Sector 62,"Sector 62, Noida",77.369567,1,White,Not rated,18424588,Tiffin Man House,0,6120e397a4acd2e7285969c9
"Opposite S-26, Green Park, New Delhi",0,200,New Delhi,1,Street Food,Indian Rupees(Rs.),No,No,No,28.5566575,Green Park,"Green Park, New Delhi",77.2024756,1,White,Not rated,18424593,Chatkara,0,6120e397a4acd2e7285969ca
"Ground Floor, TOT Mall, Sector 62, Noida",0,350,Noida,1,"Raw Meats, North Indian, Fast Food",Indian Rupees(Rs.),No,No,No,28.6143366,Sector 62,"Sector 62, Noida",77.3712474,1,White,Not rated,18424598,Green Chick Chop,1,6120e397a4acd2e7285969cb
"Plot 69, Near HDFC Bank ATM, Satyaniketan, New Delhi",3.9,800,New Delhi,1,Cafe,Indian Rupees(Rs.),No,No,No,28.5881341,Satyaniketan,"Satyaniketan, New Delhi",77.1679732,2,Yellow,Good,18424602,The Food Truck Cafe,35,6120e397a4acd2e7285969cc
"Munirka Shopping Complex, Behind Multilevel Parking, Munirka, New Delhi",0,100,New Delhi,1,"Mithai, Street Food",Indian Rupees(Rs.),No,No,No,28.5555979,Munirka,"Munirka, New Delhi",77.1751965,1,White,Not rated,18424615,Aggarwal Sweets,1,6120e397a4acd2e7285969cd
"Pocket H & J Market, Pankaj Plaza, Sarita Vihar, Sarita Vihar, New Delhi",3.2,200,New Delhi,1,Fast Food,Indian Rupees(Rs.),No,No,No,28.5349496,Sarita Vihar,"Sarita Vihar, New Delhi",77.2910441,1,Orange,Average,18424619,Sardar Ji Chaap & Rolls,7,6120e397a4acd2e7285969ce
"F 243 A, Shop 1, Pocket F, Near Sai Chowk, Dilshad Garden, New Delhi",0,250,New Delhi,1,Fast Food,Indian Rupees(Rs.),No,No,No,28.6806468,Dilshad Garden,"Dilshad Garden, New Delhi",77.3180387,1,White,Not rated,18424625,Kathi Junction,0,6120e397a4acd2e7285969cf
"A 222, Supermart 1, DLF Phase 4, Gurgaon",4.1,700,Gurgaon,1,"North Indian, Mughlai",Indian Rupees(Rs.),Yes,No,No,28.4625905,"Supermart 1, DLF Phase 4","Supermart 1, DLF Phase 4, Gurgaon",77.0871573,2,Green,Very Good,18424627,Nosh,103,6120e397a4acd2e7285969d0
"Opposite Amprapali Corporate Tower 2, C Block, Sector 62, Noida",0,200,Noida,1,Chinese,Indian Rupees(Rs.),No,No,No,28.6139563,Sector 62,"Sector 62, Noida",77.3672105,1,White,Not rated,18424631,Chinese Hot,0,6120e397a4acd2e7285969d1
"24 A, Pocket E, Near Hansraj School, Dilshad Garden, New Delhi",0,200,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.6826566,Dilshad Garden,"Dilshad Garden, New Delhi",77.3174779,1,White,Not rated,18424632,Amritsari Naan Hut,1,6120e397a4acd2e7285969d2
"4, Somang Complex, New Aruna Nagar, Majnu ka Tila, New Delhi",0,500,New Delhi,1,"Asian, Chinese",Indian Rupees(Rs.),No,No,No,28.7008275,Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2278966,2,White,Not rated,18424635,Somang House Restaurant,0,6120e397a4acd2e7285969d3
"F 196 A, LIG Flats, Shop 2 & 3, Pocket F, Dilshad Garden, New Delhi",0,400,New Delhi,1,Fast Food,Indian Rupees(Rs.),No,No,No,28.6804081,Dilshad Garden,"Dilshad Garden, New Delhi",77.3174105,1,White,Not rated,18424636,Kake Di Chap,2,6120e397a4acd2e7285969d4
"A-60, New Ashok Nagar, Vasundhara Enclave, New Delhi",0,150,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.5908336,Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.3074392,1,White,Not rated,18424638,Anupam Eating Point,0,6120e397a4acd2e7285969d5
"House 100/B, Block 5, New Aruna Nagar, Majnu ka Tila, New Delhi",0,300,New Delhi,1,"Tibetan, Chinese",Indian Rupees(Rs.),No,No,No,28.7008361,Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2279864,1,White,Not rated,18424639,Lhasa Manthang Restaurant,0,6120e397a4acd2e7285969d6
"B-365, Sangam Street, New Ashok Nagar, Vasundhara Enclave, New Delhi",0,150,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.59086665,Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.30764378,1,White,Not rated,18424640,Soni Food Court,0,6120e397a4acd2e7285969d7
"137- A, Pocket E, GTB Enclave, Dilshad Garden, New Delhi",0,500,New Delhi,1,"Chinese, North Indian",Indian Rupees(Rs.),No,No,No,28.68845296,Dilshad Garden,"Dilshad Garden, New Delhi",77.31044468,2,White,Not rated,18424642,Pawan Foods,0,6120e397a4acd2e7285969d8
"1st floor, Asian Hotel, New Aruna Nagar, Majnu ka Tila, New Delhi",0,400,New Delhi,1,"Tibetan, South Indian, North Indian",Indian Rupees(Rs.),No,No,No,28.7008446,Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2280763,1,White,Not rated,18424643,Asian House Restaurant,0,6120e397a4acd2e7285969d9
"House 16, Block 7, New Aruna Nagar, Majnu ka Tila, New Delhi",0,300,New Delhi,1,"Cafe, Tibetan",Indian Rupees(Rs.),No,No,No,28.7010323,Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2281661,1,White,Not rated,18424646,Little Tibet,0,6120e397a4acd2e7285969da
"B 80, Shree Anand Bhawan, Vasundhara Enclave, New Delhi",0,100,New Delhi,1,"Mithai, Street Food",Indian Rupees(Rs.),No,No,No,28.59080159,Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.30720289,1,White,Not rated,18424648,Aggarwal Sweets,0,6120e397a4acd2e7285969db
"D-30, Near Bharti Chowk, New Ashok Nagar, Vasundhara Enclave, New Delhi",0,500,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.5908905,Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.3071878,2,White,Not rated,18424650,Night Munchers,0,6120e397a4acd2e7285969dc
"B 79, New Ashok Nagar, Vasundhara Enclave, New Delhi",0,150,New Delhi,1,"Mithai, Fast Food",Indian Rupees(Rs.),No,No,No,28.5900965,Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.3067747,1,White,Not rated,18424654,New Aggarwal Sweets & Fast Food,0,6120e397a4acd2e7285969dd
"C-2, 205-206, Sarpanch Complex, New Ashok Nagar, Vasundhara Enclave, New Delhi",0,200,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.5914473,Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.3065745,1,White,Not rated,18424656,Rudra The Dhaba,0,6120e397a4acd2e7285969de
"Plaza Market, Vasundhara Enclave, New Delhi",0,250,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.601005,Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.3159908,1,White,Not rated,18424661,Bikaner Rasoi,0,6120e397a4acd2e7285969df
"B 3, Sector 2, Noida",0,500,Noida,1,"Bakery, Desserts",Indian Rupees(Rs.),No,No,No,28.5850552,Sector 2,"Sector 2, Noida",77.3123862,2,White,Not rated,18424675,Choco Bee,3,6120e397a4acd2e7285969e0
"Gujarati Samajh, Raj Niwas Marg, Civil Lines, New Delhi",0,300,New Delhi,1,"North Indian, South Indian",Indian Rupees(Rs.),No,No,No,28.6726275,Civil Lines,"Civil Lines, New Delhi",77.2224176,1,White,Not rated,18424863,Saras Fast Food Feast,0,6120e397a4acd2e7285969e1
"DTC Bus Pass Section, Timarpur Chowk, Civil Lines, New Delhi",0,150,New Delhi,1,Chinese,Indian Rupees(Rs.),No,No,No,28.7008282,Civil Lines,"Civil Lines, New Delhi",77.2213398,1,White,Not rated,18424867,Hot Pot,0,6120e397a4acd2e7285969e2
"E-214, First Floor, Sector 63, Noida",0,250,Noida,1,North Indian,Indian Rupees(Rs.),No,No,No,0,Sector 63,"Sector 63, Noida",0,1,White,Not rated,18424868,Food Passengers,0,6120e397a4acd2e7285969e3
"Shop 116, Jaipuria Plaza, Sector 26, Noida",3.9,500,Noida,1,"North Indian, Chinese, Thai",Indian Rupees(Rs.),Yes,No,No,28.5764412,"Jaipuria Plaza, Sector 26, Noida","Jaipuria Plaza, Sector 26, Noida, Noida",77.3348778,2,Yellow,Good,18424869,Delish BBQ,40,6120e397a4acd2e7285969e4
"B.D. Estate Market, Timarpur, Civil Lines, New Delhi",0,150,New Delhi,1,"Bakery, Mithai",Indian Rupees(Rs.),No,No,No,28.6975181,Civil Lines,"Civil Lines, New Delhi",77.2204415,1,White,Not rated,18424871,Wimpy Sweets And Confectioners,1,6120e397a4acd2e7285969e5
"Shop 160, Gardens Galleria, Sector 38, Noida",0,300,Noida,1,Beverages,Indian Rupees(Rs.),No,No,No,28.5646431,"Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.3213883,1,White,Not rated,18424872,Joost Juice Bar,0,6120e397a4acd2e7285969e6
"Ground Floor, Gardens Galleria, Sector 38, Noida",0,300,Noida,1,Ice Cream,Indian Rupees(Rs.),No,No,No,28.5649219,"Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.32147492,1,White,Not rated,18424873,Baskin Robbins,0,6120e397a4acd2e7285969e7
"Ground Floor, Gardens Galleria, Sector 38, Noida",0,600,Noida,1,"Burger, Desserts, Fast Food",Indian Rupees(Rs.),No,No,No,28.5648218,"Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.3215389,2,White,Not rated,18424874,"Dunkin' Donuts",1,6120e397a4acd2e7285969e8
"QU Block, DDA Market, Pitampura, New Delhi",2.8,300,New Delhi,1,Chinese,Indian Rupees(Rs.),No,No,No,28.7126174,Pitampura,"Pitampura, New Delhi",77.1411462,1,Orange,Average,18424879,6 Pack Momos,7,6120e397a4acd2e7285969e9
"Gardens Galleria Mall, Sector 38, Noida",0,500,Noida,1,"American, Fast Food, Burger",Indian Rupees(Rs.),Yes,No,No,28.5646509,"Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.3216286,2,White,Not rated,18424880,KFC,2,6120e397a4acd2e7285969ea
"Main Market, Madanpur Khadar, Sarita Vihar, Sarita Vihar, New Delhi",0,250,New Delhi,1,"North Indian, South Indian, Mughlai",Indian Rupees(Rs.),No,No,No,28.5335902,Sarita Vihar,"Sarita Vihar, New Delhi",77.2998315,1,White,Not rated,18424883,Brij Ki Rasoi,1,6120e397a4acd2e7285969eb
"A-92 C, 2nd Floor, New Friends Colony, New Delhi",3.5,800,New Delhi,1,"Sushi, Asian",Indian Rupees(Rs.),Yes,No,No,28.561936,New Friends Colony,"New Friends Colony, New Delhi",77.268211,2,Yellow,Good,18424893,Sushiya Express,30,6120e397a4acd2e7285969ec
"BA 142-A, Jail Road, New Delhi",3.7,300,New Delhi,1,"Chinese, North Indian",Indian Rupees(Rs.),Yes,No,No,28.6314535,Jail Road,"Jail Road, New Delhi",77.0977144,1,Yellow,Good,18424895,Yo Momos,29,6120e397a4acd2e7285969ed
"E 137 , Gautam Nagar, Hauz Khas, New Delhi",0,100,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.5605085,Hauz Khas,"Hauz Khas, New Delhi",77.2093815,1,White,Not rated,18424902,All About Food,0,6120e397a4acd2e7285969ee
"Shop 48A-51, First Floor, District Centre, Saket, New Delhi",4.3,2000,New Delhi,1,"Italian, Mexican, Spanish, Thai, Vietnamese, Indonesian, American",Indian Rupees(Rs.),No,Yes,No,28.52832061,"Select Citywalk Mall, Saket","Select Citywalk Mall, Saket, New Delhi",77.21872788,4,Green,Very Good,18424903,"Andrea's Eatery",130,6120e397a4acd2e7285969ef
"C-222, Lajpat Nagar 1, New Delhi",0,400,New Delhi,1,North Indian,Indian Rupees(Rs.),Yes,No,No,28.5783107,Lajpat Nagar 1,"Lajpat Nagar 1, New Delhi",77.2413122,1,White,Not rated,18424905,Taste of Spice,0,6120e397a4acd2e7285969f0
"94-A, Arjun Nagar, Safdarjung Enclave, Safdarjung, New Delhi",3.1,400,New Delhi,1,"Bakery, Desserts",Indian Rupees(Rs.),No,No,No,28.56069268,Safdarjung,"Safdarjung, New Delhi",77.19857084,1,Orange,Average,18424971,The Baking Fusion,8,6120e397a4acd2e7285969f1
"DLF Phase 4, Gurgaon",4.2,850,Gurgaon,1,"Burger, American, Fast Food",Indian Rupees(Rs.),Yes,No,No,28.46624793,DLF Phase 4,"DLF Phase 4, Gurgaon",77.08301514,2,Green,Very Good,18425140,Bun Intended,93,6120e397a4acd2e7285969f2
"Shop 18, Krishna Market, Lajpat Nagar 1, New Delhi",0,200,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.5755255,Lajpat Nagar 1,"Lajpat Nagar 1, New Delhi",77.2423223,1,White,Not rated,18425148,Shri Ram Dhaba,0,6120e397a4acd2e7285969f3
"Shop 1, P-2 Vikas Commercial Complex, Pillangi Village, Sarojini Nagar, New Delhi",0,300,New Delhi,1,"Chinese, Fast Food",Indian Rupees(Rs.),No,No,No,28.5797196,Sarojini Nagar,"Sarojini Nagar, New Delhi",77.2012795,1,White,Not rated,18425149,Krispy Kitchen,1,6120e397a4acd2e7285969f4
"H-18/11, Malviya Nagar, New Delhi",3.9,400,New Delhi,1,Continental,Indian Rupees(Rs.),Yes,No,No,28.5317046,Malviya Nagar,"Malviya Nagar, New Delhi",77.2079315,1,Yellow,Good,18425151,Stoned Age Kitchen,91,6120e397a4acd2e7285969f5
"Shop 35, Laxmi Bai Nagar Market, INA, New Delhi",0,300,New Delhi,1,"Chinese, Fast Food",Indian Rupees(Rs.),No,No,No,28.5780386,INA,"INA, New Delhi",77.2095724,1,White,Not rated,18425152,New Classic Kitchen,0,6120e397a4acd2e7285969f6
"DE-84, Tagore Garden, New Delhi",3.5,1000,New Delhi,1,"North Indian, Chinese",Indian Rupees(Rs.),No,Yes,No,28.6461869,Tagore Garden,"Tagore Garden, New Delhi",77.116361,3,Yellow,Good,18425157,Baadshah,26,6120e397a4acd2e7285969f7
"Shop 6, Ring Road Market, Nauroji Nagar, Near, Sarojini Nagar, New Delhi",0,250,New Delhi,1,Fast Food,Indian Rupees(Rs.),Yes,No,No,28.5695602,Sarojini Nagar,"Sarojini Nagar, New Delhi",77.1930423,1,White,Not rated,18425158,Chowringhee,1,6120e397a4acd2e7285969f8
"A-4, 3rd Foor, Adchini, New Delhi",4.2,1200,New Delhi,1,"Continental, Seafood, Goan, Andhra, Kerala, Thai",Indian Rupees(Rs.),No,Yes,No,28.538438,Adchini,"Adchini, New Delhi",77.199152,3,Green,Very Good,18425159,Nariyal Cafe,46,6120e397a4acd2e7285969f9
"Ground Floor, C-196, Near Railway Fatak, Lajpat Nagar 1, New Delhi",0,300,New Delhi,1,Mughlai,Indian Rupees(Rs.),No,No,No,28.5786022,Lajpat Nagar 1,"Lajpat Nagar 1, New Delhi",77.2410469,1,White,Not rated,18425161,Chicken King,1,6120e397a4acd2e7285969fa
"236, Munirka Village Baburam Chowk, Munirka, New Delhi",0,300,New Delhi,1,Chinese,Indian Rupees(Rs.),No,No,No,28.5569236,Munirka,"Munirka, New Delhi",77.1709048,1,White,Not rated,18425175,D.A.A.,0,6120e397a4acd2e7285969fb
"S-12, Green Park Extension, Green Park, New Delhi",0,200,New Delhi,1,"Biryani, Mughlai",Indian Rupees(Rs.),No,No,No,28.5584086,Green Park,"Green Park, New Delhi",77.2057995,1,White,Not rated,18425177,Aazad Chicken Corner,0,6120e397a4acd2e7285969fc
"249, Rama Market, Munirka Village, Munirka, New Delhi",0,100,New Delhi,1,"Awadhi, Mughlai",Indian Rupees(Rs.),No,No,No,28.5587394,Munirka,"Munirka, New Delhi",77.1707986,1,White,Not rated,18425178,Al Meraj Chicken Shop,0,6120e397a4acd2e7285969fd
"Shop 1, Sector 9, R K Puram, New Delhi",0,350,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.5735311,R K Puram,"R K Puram, New Delhi",77.1736345,1,White,Not rated,18425179,Rapchick Biryani,2,6120e397a4acd2e7285969fe
"A-34, Naraina Industrial Area, Near Pearl Academy, Naraina, New Delhi",0,350,New Delhi,1,"Chinese, Fast Food",Indian Rupees(Rs.),No,No,No,0,Naraina,"Naraina, New Delhi",0,1,White,Not rated,18425182,Wrapss,1,6120e397a4acd2e7285969ff
"G-24, 1st Floor, South Extension 1, New Delhi",3.3,800,New Delhi,1,"Continental, North Indian, Italian",Indian Rupees(Rs.),No,Yes,No,28.5691333,South Extension 1,"South Extension 1, New Delhi",77.2205016,2,Orange,Average,18425186,ODT,12,6120e397a4acd2e728596a00
"Opposite East End Apartments, New Ashok Nagar, Vasundhara Enclave, New Delhi",0,300,New Delhi,1,Bakery,Indian Rupees(Rs.),No,No,No,0,Vasundhara Enclave,"Vasundhara Enclave, New Delhi",0,1,White,Not rated,18425318,Cake Knighter,0,6120e397a4acd2e728596a01
"Shop 1444, Jama Masjid, Bazar Gulian Rd, Kucha Alam, Chandni Chowk, New Delhi",0,50,New Delhi,1,Mithai,Indian Rupees(Rs.),No,No,No,28.6531118,Chandni Chowk,"Chandni Chowk, New Delhi",77.2338244,1,White,Not rated,18425711,Ratan Singh,0,6120e397a4acd2e728596a02
"E-42 & 43, Inner Circle, Connaught Place, New Delhi",3.9,1500,New Delhi,1,"Italian, Mediterranean, Continental, North Indian",Indian Rupees(Rs.),No,Yes,No,28.6315577,Connaught Place,"Connaught Place, New Delhi",77.2210703,3,Yellow,Good,18425735,The Flying Saucer Cafe,143,6120e397a4acd2e728596a03
"Shop 3, Main Road Gautam Nagar, Hauz Khas, New Delhi",0,350,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.5608475,Hauz Khas,"Hauz Khas, New Delhi",77.2081917,1,White,Not rated,18425738,Sher -E- Punjab,0,6120e397a4acd2e728596a04
"Rama Shopno.4 Market Munirka, Munirka, New Delhi",0,100,New Delhi,1,Bakery,Indian Rupees(Rs.),No,No,No,28.5589502,Munirka,"Munirka, New Delhi",77.1713649,1,White,Not rated,18425739,The Cake Basket,1,6120e397a4acd2e728596a05
"HS 14, Back Side, Main Market, Kailash Colony, New Delhi",0,100,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.5527158,Kailash Colony,"Kailash Colony, New Delhi",77.241099,1,White,Not rated,18425740,Food Corner,0,6120e397a4acd2e728596a06
"Logix City Centre, Sector 32, Near Sector 34, Noida",3,600,Noida,1,"Continental, Mexican, Mediterranean",Indian Rupees(Rs.),Yes,No,No,28.5746419,"Logix City Centre, Sector 32, Noida","Logix City Centre, Sector 32, Noida, Noida",77.3533943,2,Orange,Average,18425747,Cafe Pitacos,18,6120e397a4acd2e728596a07
"9 A, Gautam Nagar, Hauz Khas, New Delhi",0,300,New Delhi,1,"South Indian, Chinese",Indian Rupees(Rs.),No,No,No,28.5631376,Hauz Khas,"Hauz Khas, New Delhi",77.2143271,1,White,Not rated,18425748,Sri Balaji,2,6120e397a4acd2e728596a08
"Tigaon Road, Near Omaxe, Sector 86, Faridabad",3.2,500,Faridabad,1,"North Indian, Chinese",Indian Rupees(Rs.),Yes,No,No,28.4102194,Sector 86,"Sector 86, Faridabad",77.336292,2,Orange,Average,18425750,"Tandoori Zaaika's",39,6120e397a4acd2e728596a09
"Shop 7&8, Rama Market, Munirka Village, Munirka, New Delhi",3.2,350,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.5589002,Munirka,"Munirka, New Delhi",77.1713073,1,Orange,Average,18425751,Cafe Rasoi,11,6120e397a4acd2e728596a0a
"13 & 28, Central Plaza, Golf Course Road, Gurgaon",4.3,400,Gurgaon,1,"Cafe, Tea",Indian Rupees(Rs.),Yes,No,No,28.4431891,"Central Plaza Mall, Golf Course Road","Central Plaza Mall, Golf Course Road, Gurgaon",77.1007871,1,Green,Very Good,18425752,Chaayos,48,6120e397a4acd2e728596a0b
"F 137/2, Gautam Nagar, Hauz Khas, New Delhi",0,200,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.560245,Hauz Khas,"Hauz Khas, New Delhi",77.2098425,1,White,Not rated,18425757,Desi Tadka,0,6120e397a4acd2e728596a0c
"Shop 1, Main Rama Market, Munirka, New Delhi",0,150,New Delhi,1,"Mithai, Street Food",Indian Rupees(Rs.),No,No,No,28.5588962,Munirka,"Munirka, New Delhi",77.1708462,1,White,Not rated,18425758,Aggarwal Sweets,2,6120e397a4acd2e728596a0d
"C 8, 2nd Floor, SDA, New Delhi",2.9,1000,New Delhi,1,"North Indian, Continental",Indian Rupees(Rs.),No,No,No,28.5467864,SDA,"SDA, New Delhi",77.1972261,3,Orange,Average,18425760,Typsy Crow,15,6120e397a4acd2e728596a0e
"Shop 62, WEA, Karol Bagh, New Delhi",3.4,650,New Delhi,1,"Italian, Chinese, North Indian",Indian Rupees(Rs.),Yes,No,Yes,28.64966566,Karol Bagh,"Karol Bagh, New Delhi",77.19650377,2,Orange,Average,18425764,Spooky Sky,44,6120e397a4acd2e728596a0f
"U Block 1/16, DLF Phase 3, Gurgaon",3.4,550,Gurgaon,1,North Indian,Indian Rupees(Rs.),Yes,No,No,28.4906544,DLF Phase 3,"DLF Phase 3, Gurgaon",77.0930322,2,Orange,Average,18425765,Dabba Meat,29,6120e397a4acd2e728596a10
"Roseate House, Asset 10, Hospitality District, Aerocity, New Delhi",2.9,3700,New Delhi,1,Continental,Indian Rupees(Rs.),No,No,No,28.550802,"Roseate House, Aerocity","Roseate House, Aerocity, New Delhi",77.120533,4,Orange,Average,18425766,Chidya Ghar - Roseate House,4,6120e397a4acd2e728596a11
"East of Kailash, New Delhi",0,600,New Delhi,1,"Awadhi, Mughlai, North Indian",Indian Rupees(Rs.),No,No,No,0,East of Kailash,"East of Kailash, New Delhi",0,2,White,Not rated,18425767,Janaab,1,6120e397a4acd2e728596a12
"Shop 210, Munirka Village, Munirka, New Delhi",0,100,New Delhi,1,Bakery,Indian Rupees(Rs.),No,No,No,28.5568164,Munirka,"Munirka, New Delhi",77.1718111,1,White,Not rated,18425768,S.R. Bakers,0,6120e397a4acd2e728596a13
"Narmada Shopping Complex, Opposite Don Bosco School, Alaknanda, New Delhi",3.6,250,New Delhi,1,"Ice Cream, Desserts",Indian Rupees(Rs.),No,No,No,28.5278902,Alaknanda,"Alaknanda, New Delhi",77.2468466,1,Yellow,Good,18425771,Letz Roll,14,6120e397a4acd2e728596a14
